@relation combi
@attribute Id numeric
@attribute Alley {'None','Pave','Grvl'}
@attribute BedroomAbvGr numeric
@attribute BldgType string
@attribute BsmtCond {'None','Po','Fa','TA','Gd','Ex'}
@attribute BsmtExposure {'None','No','Mn','Av','Gd'}
@attribute BsmtFinSF1 numeric
@attribute BsmtFinSF2 numeric
@attribute BsmtFinType1 {'None','Unf','LwQ','Rec','BLQ','ALQ','GLQ'}
@attribute BsmtFinType2 {'None','Unf','LwQ','Rec','BLQ','ALQ','GLQ'}
@attribute BsmtFullBath numeric
@attribute BsmtHalfBath numeric
@attribute BsmtQual {'None','Po','Fa','TA','Gd','Ex'}
@attribute BsmtUnfSF numeric
@attribute CentralAir {'N','Y'}
@attribute Condition1 string
@attribute Condition2 string
@attribute Electrical string
@attribute EnclosedPorch numeric
@attribute ExterCond {'Po','Fa','TA','Gd','Ex'}
@attribute Exterior1st string
@attribute Exterior2nd string
@attribute ExterQual {'Po','Fa','TA','Gd','Ex'}
@attribute Fence {'None','MnWw','GdWo','MnPrv','GdPrv'}
@attribute FireplaceQu {'None','Po','Fa','TA','Gd','Ex'}
@attribute Fireplaces numeric
@attribute Foundation string
@attribute FullBath numeric
@attribute Functional {'Sal','Sev','Maj2','Maj1','Mod','Min2','Min1','Typ'}
@attribute GarageArea numeric
@attribute GarageCars numeric
@attribute GarageCond {'None','Po','Fa','TA','Gd','Ex'}
@attribute GarageFinish {'None','Unf','RFn','Fin'}
@attribute GarageQual {'None','Po','Fa','TA','Gd','Ex'}
@attribute GarageType string
@attribute GarageYrBlt numeric
@attribute GrLivArea numeric
@attribute HalfBath numeric
@attribute Heating string
@attribute HeatingQC {'Po','Fa','TA','Gd','Ex'}
@attribute HouseStyle string
@attribute KitchenAbvGr numeric
@attribute KitchenQual {'Po','Fa','TA','Gd','Ex'}
@attribute LandSlope {'Sev','Mod','Gtl'}
@attribute LotArea numeric
@attribute LotConfig string
@attribute LotFrontage numeric
@attribute LotShape {'IR3','IR2','IR1','Reg'}
@attribute LowQualFinSF numeric
@attribute MasVnrArea numeric
@attribute MasVnrType string
@attribute MiscFeature string
@attribute MiscVal numeric
@attribute MoSold {'1','2','3','4','5','6','7','8','9','10','11','12'}
@attribute MSSubClass {'20','30','40','45','50','60','70','75','80','85','90','120','150','160','180','190'}
@attribute MSZoning string
@attribute Neighborhood string
@attribute OpenPorchSF numeric
@attribute OverallCond {'1','2','3','4','5','6','7','8','9'}
@attribute OverallQual numeric
@attribute PavedDrive {'N','P','Y'}
@attribute PoolArea numeric
@attribute PoolQC {'None','Fa','TA','Gd','Ex'}
@attribute RoofMatl string
@attribute RoofStyle string
@attribute SaleCondition string
@attribute SaleType string
@attribute ScreenPorch numeric
@attribute Street {'Pave','Grvl'}
@attribute TotalBsmtSF numeric
@attribute TotRmsAbvGrd numeric
@attribute Utilities string
@attribute WoodDeckSF numeric
@attribute X1stFlrSF numeric
@attribute X2ndFlrSF numeric
@attribute X3SsnPorch numeric
@attribute YearBuilt numeric
@attribute YearRemodAdd numeric
@attribute YrSold {'2006','2007','2008','2009','2010'}
@attribute SalePrice numeric
@data
1849,'None',2,'1Fam','None','None',0,0,'None','None',0,0,'None',0,'Y','Norm','Norm','SBrkr',90,'TA','VinylSd','VinylSd','TA','None','None',0,'CBlock',1,'Mod',498,2,'TA','Unf','Fa','Attchd',1980,1383,0,'GasA','TA','1Story',1,'TA','Gtl',15635,'CulDSac',64.5,'IR1',0,0,'None','None',0,'10','20','RL','Edwards',0,'5',4,'Y',0,'None','CompShg','Gable','Normal','WD',110,'Pave',0,6,'AllPub',0,1383,0,0,1954,1954,'2009',?
1850,'None',2,'1Fam','TA','No',257,0,'Rec','Unf',1,0,'TA',816,'Y','Norm','Norm','FuseA',0,'TA','MetalSd','MetalSd','TA','GdPrv','None',0,'CBlock',1,'Typ',340,1,'TA','Unf','TA','Attchd',1956,1073,0,'GasA','TA','1Story',1,'TA','Gtl',9571,'Inside',68,'Reg',0,0,'None','None',0,'2','20','RL','Edwards',0,'5',5,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1073,5,'AllPub',0,1073,0,0,1956,1956,'2009',?
1851,'None',3,'1Fam','TA','No',342,0,'BLQ','Unf',0,0,'TA',405,'Y','Norm','Norm','SBrkr',0,'TA','MetalSd','MetalSd','TA','None','Gd',1,'CBlock',1,'Typ',240,1,'TA','Unf','TA','Detchd',1946,1639,1,'GasA','Ex','2Story',1,'Gd','Gtl',9350,'Inside',50,'Reg',0,0,'None','None',0,'7','60','RL','Edwards',50,'7',6,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',747,6,'AllPub',0,892,747,0,1946,1950,'2009',?
1852,'None',3,'1Fam','TA','No',173,0,'BLQ','Unf',1,0,'Gd',916,'Y','Norm','Norm','SBrkr',0,'TA','Wd Sdng','Wd Sdng','TA','MnPrv','Gd',1,'CBlock',1,'Typ',252,1,'TA','RFn','TA','Detchd',1954,1089,0,'GasW','TA','1Story',1,'TA','Gtl',7440,'Inside',62,'Reg',0,0,'None','None',0,'9','20','RL','Edwards',0,'6',5,'P',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1089,5,'AllPub',328,1089,0,0,1954,1954,'2009',?
1853,'None',2,'TwnhsE','TA','Mn',552,393,'GLQ','ALQ',1,0,'Gd',104,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','Gd','None','None',0,'CBlock',2,'Typ',266,1,'TA','Fin','TA','Attchd',1984,1049,0,'GasA','TA','1Story',1,'Gd','Gtl',4235,'Inside',42,'Reg',0,149,'BrkFace','None',0,'2','120','RL','Edwards',105,'5',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1049,5,'AllPub',0,1049,0,0,1984,1984,'2009',?
1854,'None',1,'1Fam','TA','No',460,286,'GLQ','ALQ',1,0,'Gd',308,'Y','Feedr','Norm','SBrkr',0,'TA','HdBoard','HdBoard','Gd','None','None',0,'PConc',1,'Typ',462,2,'TA','Unf','TA','Attchd',1990,1061,1,'GasA','Gd','SLvl',1,'Gd','Gtl',10778,'Inside',74,'IR1',0,0,'None','None',0,'7','80','RL','SawyerW',36,'6',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1054,4,'AllPub',114,1061,0,0,1990,1991,'2009',?
1855,'None',2,'1Fam','TA','Av',70,450,'Rec','GLQ',0,0,'Gd',0,'Y','Norm','Norm','SBrkr',0,'TA','Wd Sdng','Wd Sdng','Gd','None','Po',1,'CBlock',1,'Min2',576,2,'TA','Unf','TA','Attchd',1983,1338,1,'GasA','Gd','SLvl',1,'Gd','Gtl',19255,'Inside',66,'IR1',0,100,'BrkFace','Shed',600,'9','80','RL','SawyerW',0,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',520,5,'AllPub',0,1338,0,0,1983,1983,'2009',?
1856,'None',3,'1Fam','Gd','No',474,0,'GLQ','Unf',1,0,'Gd',605,'Y','Norm','Norm','SBrkr',144,'Gd','VinylSd','VinylSd','Gd','MnPrv','TA',1,'PConc',2,'Typ',473,2,'TA','RFn','TA','Attchd',1993,1879,1,'GasA','Ex','2Story',1,'Gd','Gtl',10560,'Corner',85,'Reg',0,0,'None','None',0,'8','60','RL','SawyerW',100,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1079,8,'AllPub',400,1079,800,0,1993,1994,'2009',?
1857,'None',4,'1Fam','None','None',0,0,'None','None',0,0,'None',0,'Y','Feedr','Norm','SBrkr',0,'TA','HdBoard','HdBoard','Gd','None','TA',1,'PConc',1,'Mod',576,2,'TA','Unf','TA','Attchd',1900,2016,0,'GasA','Ex','2Story',1,'TA','Gtl',26400,'FR2',120,'Reg',0,0,'None','None',0,'6','70','RL','SawyerW',0,'7',5,'P',0,'None','CompShg','Gable','Normal','WD',0,'Pave',0,7,'AllPub',0,1288,728,0,1880,2007,'2009',?
1858,'None',6,'Duplex','None','None',0,0,'None','None',0,0,'None',0,'Y','Feedr','Norm','SBrkr',0,'TA','HdBoard','HdBoard','TA','None','None',0,'Slab',2,'Typ',720,2,'TA','Unf','TA','Detchd',1979,2228,0,'GasA','TA','2Story',2,'TA','Gtl',7018,'Inside',64,'Reg',0,0,'None','None',0,'6','90','RL','SawyerW',0,'5',5,'Y',0,'None','CompShg','Gable','Alloca','WD',0,'Pave',0,8,'AllPub',73,1114,1114,0,1979,1979,'2009',?
1859,'None',4,'Duplex','None','None',0,0,'None','None',0,0,'None',0,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','TA','GdPrv','None',0,'Slab',2,'Typ',400,2,'TA','Unf','TA','Attchd',1979,1535,0,'GasA','TA','1Story',2,'TA','Gtl',7018,'Inside',64,'Reg',0,0,'None','None',0,'6','90','RL','SawyerW',0,'5',5,'Y',0,'None','CompShg','Gable','Alloca','WD',0,'Pave',0,8,'AllPub',0,1535,0,0,1979,1979,'2009',?
1860,'None',2,'Duplex','TA','Av',1094,0,'GLQ','Unf',2,0,'Gd',0,'Y','Feedr','Norm','SBrkr',0,'TA','Plywood','Plywood','TA','None','TA',2,'CBlock',0,'Typ',672,2,'TA','Unf','TA','Detchd',1979,1229,2,'GasA','TA','SFoyer',2,'Gd','Gtl',7040,'Inside',64,'Reg',0,216,'BrkFace','None',0,'6','90','RL','SawyerW',0,'5',5,'Y',0,'None','CompShg','Gable','Alloca','WD',0,'Pave',1094,6,'AllPub',120,1229,0,0,1979,1979,'2009',?
1861,'None',4,'Duplex','None','None',0,0,'None','None',0,0,'None',0,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','TA','None','None',0,'Slab',2,'Typ',400,2,'TA','Unf','TA','Attchd',1979,1513,0,'GasA','TA','1Story',2,'TA','Gtl',7007,'Inside',64,'Reg',0,0,'None','None',0,'6','90','RL','SawyerW',0,'5',5,'Y',0,'None','CompShg','Gable','Alloca','WD',0,'Pave',0,8,'AllPub',0,1513,0,0,1979,1979,'2009',?
1862,'None',6,'Duplex','TA','No',820,0,'GLQ','Unf',2,0,'Ex',348,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','TA',2,'PConc',4,'Typ',820,4,'TA','Fin','TA','BuiltIn',2000,2787,2,'GasA','Ex','2Story',2,'TA','Gtl',11855,'Inside',67,'Reg',0,23,'BrkFace','None',0,'10','90','RL','SawyerW',0,'5',7,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1168,8,'AllPub',312,1168,1619,0,2000,2000,'2009',?
1863,'None',6,'Duplex','TA','No',820,0,'GLQ','Unf',2,0,'Ex',348,'Y','Feedr','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','TA',2,'PConc',4,'Typ',820,4,'TA','Fin','TA','BuiltIn',2000,2787,2,'GasA','Ex','2Story',2,'TA','Gtl',7939,'Inside',67,'Reg',0,23,'BrkFace','None',0,'10','90','RL','SawyerW',0,'5',7,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1168,8,'AllPub',312,1168,1619,0,2000,2000,'2009',?
1864,'None',6,'Duplex','TA','No',820,0,'GLQ','Unf',2,0,'Ex',348,'Y','Feedr','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','TA',2,'PConc',4,'Typ',820,4,'TA','Fin','TA','BuiltIn',2000,2787,2,'GasA','Ex','2Story',2,'TA','Gtl',7976,'Inside',67,'Reg',0,23,'BrkFace','None',0,'10','90','RL','SawyerW',0,'5',7,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1168,8,'AllPub',312,1168,1619,0,2000,2000,'2009',?
1865,'None',1,'1Fam','TA','Gd',1021,0,'GLQ','Unf',1,0,'Ex',534,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Ex','None','Gd',1,'PConc',1,'Typ',1138,3,'TA','Fin','TA','Attchd',2009,1680,1,'GasA','Ex','1Story',1,'Ex','Gtl',10933,'Inside',84,'Reg',0,242,'Stone','None',0,'7','20','RL','CollgCr',24,'5',9,'Y',0,'None','CompShg','Hip','Partial','New',0,'Pave',1555,8,'AllPub',185,1680,0,0,2009,2009,'2009',?
1866,'None',3,'1Fam','TA','Gd',1104,0,'GLQ','Unf',1,0,'Ex',616,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Ex','None','Gd',1,'PConc',2,'Typ',846,3,'TA','RFn','TA','Attchd',2008,1720,0,'GasA','Ex','1Story',1,'Ex','Gtl',10816,'Inside',65,'IR1',0,364,'Stone','None',0,'11','20','RL','CollgCr',104,'5',9,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1720,8,'AllPub',208,1720,0,0,2008,2008,'2009',?
1867,'None',3,'1Fam','TA','Av',0,0,'Unf','Unf',0,0,'Gd',1468,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',904,3,'TA','RFn','TA','Attchd',2008,1468,0,'GasA','Ex','1Story',1,'Gd','Gtl',9178,'Inside',71,'Reg',0,0,'None','None',0,'6','20','RL','CollgCr',142,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1468,6,'AllPub',192,1468,0,0,2008,2008,'2009',?
1868,'None',3,'1Fam','TA','Av',1359,0,'GLQ','Unf',1,0,'Ex',479,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',2,'PConc',2,'Typ',524,2,'TA','RFn','TA','Attchd',2007,1838,0,'GasA','Ex','1Story',1,'Gd','Gtl',11422,'Inside',77,'IR1',0,352,'Stone','None',0,'4','20','RL','CollgCr',222,'5',8,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1838,7,'AllPub',154,1838,0,0,2007,2008,'2009',?
1869,'None',2,'1Fam','TA','Av',902,0,'GLQ','Unf',1,0,'Gd',380,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',662,2,'TA','RFn','TA','Attchd',2007,1290,0,'GasA','Ex','1Story',1,'Gd','Gtl',6762,'Inside',64,'Reg',0,0,'None','None',0,'5','20','RL','CollgCr',0,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1282,6,'AllPub',168,1290,0,0,2007,2007,'2009',?
1870,'None',2,'1Fam','TA','Av',872,0,'GLQ','Unf',1,0,'Gd',382,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','None',0,'PConc',2,'Typ',810,3,'TA','RFn','TA','Attchd',2008,1254,0,'GasA','Ex','1Story',1,'Gd','Gtl',10324,'Corner',95,'IR1',0,140,'BrkFace','None',0,'3','20','RL','CollgCr',92,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1254,5,'AllPub',168,1254,0,0,2008,2008,'2009',?
1871,'None',3,'1Fam','TA','Gd',24,0,'GLQ','Unf',0,0,'Ex',1474,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',844,3,'TA','Fin','TA','Attchd',2005,1498,0,'GasA','Ex','1Story',1,'Gd','Gtl',11645,'Inside',78,'Reg',0,76,'Stone','None',0,'3','20','RL','CollgCr',98,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1498,7,'AllPub',144,1498,0,0,2005,2006,'2009',?
1872,'None',3,'1Fam','TA','Av',0,0,'Unf','Unf',0,0,'Gd',704,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',440,2,'TA','Fin','TA','Attchd',2005,1422,1,'GasA','Ex','2Story',1,'Gd','Gtl',11646,'Inside',79,'IR1',0,0,'None','None',0,'7','60','RL','CollgCr',28,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',704,7,'AllPub',36,704,718,0,2005,2006,'2009',?
1873,'None',3,'1Fam','TA','Av',800,0,'GLQ','Unf',1,0,'Gd',649,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','TA',1,'PConc',2,'Typ',525,2,'TA','Unf','TA','Attchd',1992,1759,1,'GasA','Gd','2Story',1,'Gd','Mod',16698,'CulDSac',80.5,'IR1',0,0,'None','None',0,'6','60','RL','ClearCr',193,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1449,7,'AllPub',150,944,815,0,1992,1993,'2009',?
1874,'None',3,'1Fam','TA','No',755,0,'ALQ','Unf',1,0,'TA',235,'Y','Norm','Norm','SBrkr',0,'Gd','VinylSd','VinylSd','TA','None','None',0,'PConc',1,'Typ',440,1,'TA','RFn','TA','Attchd',1995,990,0,'GasA','Ex','1Story',1,'TA','Mod',9757,'Inside',65,'Reg',0,0,'None','None',0,'10','20','RL','CollgCr',0,'7',5,'Y',0,'None','CompShg','Gable','Normal','WD',92,'Pave',990,5,'AllPub',66,990,0,0,1994,1994,'2009',?
1875,'None',3,'1Fam','TA','Mn',950,0,'GLQ','Unf',1,0,'Gd',513,'Y','PosN','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','GdPrv','None',0,'PConc',2,'Typ',539,2,'TA','Fin','TA','Attchd',1998,1463,0,'GasA','Ex','1Story',1,'TA','Gtl',14753,'Inside',65,'IR2',0,0,'None','None',0,'12','20','RL','CollgCr',81,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1463,5,'AllPub',0,1463,0,0,1998,1998,'2009',?
1876,'None',3,'1Fam','TA','No',606,0,'GLQ','Unf',1,0,'Gd',322,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','TA',1,'PConc',2,'Typ',492,2,'TA','RFn','TA','Attchd',1998,1772,1,'GasA','Ex','2Story',1,'TA','Gtl',8750,'Inside',70,'Reg',0,120,'BrkFace','None',0,'4','60','RL','CollgCr',96,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',928,7,'AllPub',150,928,844,0,1998,1998,'2009',?
1877,'None',3,'1Fam','TA','No',1259,0,'GLQ','Unf',1,0,'Gd',172,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','None',0,'PConc',2,'Typ',577,2,'TA','RFn','TA','Attchd',2002,1444,0,'GasA','Ex','1Story',1,'Gd','Gtl',10739,'Inside',65,'IR1',0,68,'BrkFace','None',0,'4','20','RL','CollgCr',40,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1431,6,'AllPub',144,1444,0,0,2002,2001,'2009',?
1878,'None',3,'1Fam','TA','Mn',24,0,'GLQ','Unf',0,0,'Gd',1468,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','TA',1,'PConc',2,'Typ',608,2,'TA','RFn','TA','Attchd',2001,1492,0,'GasA','Ex','1Story',1,'Gd','Gtl',11166,'Inside',75,'Reg',0,180,'BrkFace','None',0,'7','20','RL','CollgCr',114,'5',7,'Y',0,'None','CompShg','Gable','Family','WD',168,'Pave',1492,6,'AllPub',0,1492,0,0,2001,2001,'2009',?
1879,'None',3,'1Fam','TA','Av',625,0,'GLQ','Unf',0,0,'Gd',282,'Y','Norm','Norm','SBrkr',0,'TA','MetalSd','MetalSd','TA','MnPrv','None',0,'BrkTil',1,'Typ',343,1,'TA','Unf','TA','Attchd',1978,907,0,'GasA','TA','1Story',1,'TA','Gtl',16269,'CulDSac',70,'IR1',0,76,'BrkFace','None',0,'7','20','RL','CollgCr',0,'5',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',907,5,'AllPub',72,907,0,0,1978,1978,'2009',?
1880,'None',2,'1Fam','TA','No',710,72,'ALQ','BLQ',1,0,'TA',132,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','TA','None','None',0,'CBlock',1,'Typ',444,2,'TA','Unf','TA','Attchd',1979,914,0,'GasA','TA','1Story',1,'TA','Gtl',6950,'Inside',76,'IR1',0,40,'BrkFace','None',0,'10','20','RL','CollgCr',0,'7',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',914,5,'AllPub',0,914,0,0,1979,1979,'2009',?
1881,'None',3,'1Fam','TA','Av',1234,0,'GLQ','Unf',1,0,'Gd',335,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','None',0,'PConc',2,'Typ',1231,3,'TA','RFn','TA','Attchd',2002,1611,0,'GasA','Ex','1Story',1,'Gd','Gtl',11664,'Corner',90,'Reg',0,0,'None','None',0,'9','20','RL','CollgCr',93,'5',7,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1569,6,'AllPub',262,1611,0,0,2002,2002,'2009',?
1882,'None',4,'1Fam','TA','Av',0,0,'Unf','Unf',0,0,'Gd',1068,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',570,2,'TA','RFn','TA','BuiltIn',2003,2184,1,'GasA','Ex','2Story',1,'Gd','Gtl',12334,'Inside',70,'IR1',0,198,'BrkFace','None',0,'6','60','RL','CollgCr',132,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1068,8,'AllPub',192,1068,1116,0,2003,2003,'2009',?
1883,'None',3,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'Gd',840,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','None',0,'PConc',2,'Typ',550,2,'TA','RFn','TA','Attchd',2002,1725,1,'GasA','Ex','2Story',1,'Gd','Gtl',8749,'Inside',70,'Reg',0,0,'None','None',0,'11','60','RL','CollgCr',48,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',840,6,'AllPub',0,840,885,0,2002,2002,'2009',?
1884,'None',3,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'Gd',944,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','None',0,'PConc',2,'Typ',608,2,'TA','RFn','TA','Attchd',2001,1870,1,'GasA','Ex','2Story',1,'Gd','Gtl',11250,'Corner',70,'Reg',0,0,'None','None',0,'5','60','RL','CollgCr',43,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',944,6,'AllPub',256,944,926,0,2001,2001,'2009',?
1885,'None',2,'1Fam','TA','Gd',1246,0,'GLQ','Unf',1,0,'Gd',216,'Y','Feedr','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','TA',1,'PConc',2,'Typ',521,2,'TA','Fin','TA','Attchd',1999,1513,0,'GasA','Ex','1Story',1,'Gd','Gtl',15750,'FR3',90,'Reg',0,260,'BrkFace','None',0,'6','20','RL','CollgCr',34,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1462,5,'AllPub',135,1513,0,0,1999,2000,'2009',?
1886,'None',3,'1Fam','TA','Gd',1360,0,'GLQ','Unf',1,0,'Ex',462,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','Gd','None','Gd',1,'PConc',2,'Typ',523,2,'TA','Fin','TA','Attchd',2002,1828,0,'GasA','Ex','1Story',1,'Gd','Gtl',12782,'Inside',70,'Reg',0,164,'BrkFace','None',0,'6','20','RL','CollgCr',144,'5',8,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1822,7,'AllPub',194,1828,0,0,2002,2003,'2009',?
1887,'None',3,'1Fam','TA','Av',1111,0,'GLQ','Unf',1,0,'Gd',306,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','TA',1,'PConc',2,'Typ',511,2,'TA','Unf','TA','Attchd',1997,1417,0,'GasA','Ex','1Story',1,'Gd','Gtl',8750,'Inside',70,'Reg',0,209,'BrkFace','None',0,'8','20','RL','CollgCr',0,'5',7,'Y',0,'None','CompShg','Gable','Normal','WD',117,'Pave',1417,7,'AllPub',60,1417,0,0,1997,1998,'2009',?
1888,'None',3,'1Fam','TA','Av',1478,0,'GLQ','Unf',1,0,'Gd',100,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',810,3,'TA','RFn','TA','Attchd',2007,1602,0,'GasA','Ex','1Story',1,'Gd','Gtl',10200,'Inside',85,'Reg',0,180,'BrkFace','None',0,'1','20','RL','CollgCr',48,'5',8,'Y',0,'None','CompShg','Gable','Normal','WD',195,'Pave',1578,7,'AllPub',0,1602,0,0,2007,2007,'2009',?
1889,'None',3,'1Fam','TA','No',0,0,'Unf','Unf',0,0,'Gd',608,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','Gd','None','Gd',1,'PConc',2,'Typ',440,2,'TA','Fin','TA','BuiltIn',2007,1396,1,'GasA','Ex','2Story',1,'Gd','Gtl',11069,'Corner',85,'Reg',0,0,'None','None',0,'7','60','RL','CollgCr',36,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',608,6,'AllPub',100,608,788,0,2007,2007,'2009',?
1890,'None',3,'1Fam','TA','No',399,0,'GLQ','Unf',1,0,'TA',615,'Y','Norm','Norm','SBrkr',0,'TA','HdBoard','HdBoard','TA','MnPrv','None',0,'CBlock',1,'Min1',544,1,'TA','Fin','TA','2Types',1968,1149,0,'GasA','TA','1Story',1,'TA','Gtl',10682,'Inside',80,'Reg',0,0,'None','None',0,'7','20','RL','Edwards',240,'6',4,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1014,7,'AllPub',0,1149,0,0,1960,1971,'2009',?
1891,'None',2,'TwnhsE','TA','Gd',547,0,'GLQ','Unf',1,0,'Gd',0,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','None',0,'Wood',1,'Typ',525,2,'TA','Fin','TA','Basment',2005,1072,0,'GasA','Gd','SFoyer',1,'TA','Gtl',3675,'Inside',35,'Reg',0,80,'BrkFace','None',0,'4','180','RM','Edwards',28,'5',6,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',547,5,'AllPub',0,1072,0,0,2005,2006,'2009',?
1892,'None',3,'1Fam','TA','No',332,243,'LwQ','Rec',0,0,'TA',301,'Y','Norm','Norm','FuseA',0,'TA','AsbShng','AsbShng','TA','MnPrv','None',0,'CBlock',1,'Typ',320,1,'TA','Unf','TA','Detchd',1959,876,0,'GasA','TA','1Story',1,'TA','Mod',6410,'Inside',64,'Reg',0,0,'None','None',0,'3','20','RL','Edwards',0,'5',4,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',876,5,'AllPub',0,876,0,0,1959,1959,'2009',?
1893,'None',3,'1Fam','TA','Mn',1078,0,'Rec','Unf',1,0,'Fa',0,'Y','Norm','Norm','FuseA',211,'TA','MetalSd','MetalSd','TA','None','None',0,'CBlock',1,'Min1',195,1,'TA','RFn','TA','Attchd',1950,1368,0,'GasA','TA','1Story',1,'TA','Gtl',11767,'Inside',70,'Reg',0,0,'None','Shed',900,'6','20','RL','Edwards',41,'5',5,'Y',0,'None','CompShg','Gable','Normal','WD',0,'Pave',1078,6,'AllPub',0,1368,0,0,1950,1950,'2009',?
1894,'None',6,'Duplex','TA','No',0,0,'Unf','Unf',0,0,'TA',1678,'Y','Norm','Norm','SBrkr',0,'TA','VinylSd','VinylSd','TA','None','None',0,'CBlock',2,'Typ',0,0,'None','None','None','None',0,1678,0,'GasA','TA','1Story',2,'TA','Gtl',10926,'Inside',65,'Reg',0,74,'BrkFace','None',0,'8','90','RL','Edwards',0,'5',5,'Y',0,'None','CompShg','Hip','Normal','WD',0,'Pave',1678,10,'AllPub',0,1678,0,0,1959,1959,'2009',?
